Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Paralog count	Ortholog count	
PBANKA_1319000	PBANKA_1319000.1	Plasmodium berghei ANKA	PbANKA_13_v3:782,173..784,281(+)	conserved protein, unknown function	PF3D7_1455300	0	44	
PBANKA_1319100	PBANKA_1319100.1	Plasmodium berghei ANKA	PbANKA_13_v3:785,065..786,124(-)	hemolysin III, putative	PF3D7_1455400	0	46	
PBANKA_1319200	PBANKA_1319200.1	Plasmodium berghei ANKA	PbANKA_13_v3:788,505..792,186(+)	AP-1 complex subunit gamma, putative	PF3D7_1455500	0	45	
PBANKA_1319300	PBANKA_1319300.1	Plasmodium berghei ANKA	PbANKA_13_v3:792,790..798,483(-)	ferlin, putative	PF3D7_1455600	0	44	
PBANKA_1319400	PBANKA_1319400.1	Plasmodium berghei ANKA	PbANKA_13_v3:800,459..803,563(-)	conserved Plasmodium protein, unknown function	PF3D7_1455700	0	31	
PBANKA_1319500	PBANKA_1319500.1	Plasmodium berghei ANKA	PbANKA_13_v3:806,458..811,608(+)	LCCL domain-containing protein	PF3D7_1455800	0	47	
PBANKA_1319600	PBANKA_1319600.1	Plasmodium berghei ANKA	PbANKA_13_v3:812,086..814,062(-)	polyprenol reductase, putative	PF3D7_1455900	0	42	
PBANKA_1319800	PBANKA_1319800.1	Plasmodium berghei ANKA	PbANKA_13_v3:819,772..821,226(-)	serine hydroxymethyltransferase, putative	PF3D7_1456100	0	46	
PBANKA_1319900	PBANKA_1319900.1	Plasmodium berghei ANKA	PbANKA_13_v3:822,030..824,726(+)	conserved Plasmodium protein, unknown function	PF3D7_1456200	0	45	
PBANKA_1320000	PBANKA_1320000.1	Plasmodium berghei ANKA	PbANKA_13_v3:825,033..826,337(-)	conserved Plasmodium protein, unknown function	PF3D7_1456300	0	46	
PBANKA_1320100	PBANKA_1320100.1	Plasmodium berghei ANKA	PbANKA_13_v3:827,417..830,117(-)	conserved Plasmodium protein, unknown function	PF3D7_1456400	0	37	
PBANKA_1320200	PBANKA_1320200.1	Plasmodium berghei ANKA	PbANKA_13_v3:832,204..839,031(+)	STAG domain-containing protein, putative	PF3D7_1456500	0	41	
PBANKA_1320300	PBANKA_1320300.1	Plasmodium berghei ANKA	PbANKA_13_v3:839,513..840,358(-)	ribosomal protein L28, mitochondrial, putative	PF3D7_1456600	0	45	
PBANKA_1320400	PBANKA_1320400.1	Plasmodium berghei ANKA	PbANKA_13_v3:841,607..843,691(-)	conserved Plasmodium protein, unknown function	PF3D7_1456700	0	45	
PBANKA_1320500	PBANKA_1320500.1	Plasmodium berghei ANKA	PbANKA_13_v3:847,285..849,435(-)	V-type H(+)-translocating pyrophosphatase, putative	PF3D7_1235200,PF3D7_1456800	1	90	
PBANKA_1320600	PBANKA_1320600.1	Plasmodium berghei ANKA	PbANKA_13_v3:851,470..852,524(+)	conserved protein, unknown function	PF3D7_1456900	0	44	
PBANKA_1320700	PBANKA_1320700.1	Plasmodium berghei ANKA	PbANKA_13_v3:853,554..856,225(-)	signal peptide peptidase, putative	PF3D7_1457000	0	45	
PBANKA_1320900	PBANKA_1320900.1	Plasmodium berghei ANKA	PbANKA_13_v3:861,003..861,523(-)	thioredoxin 1, putative	PF3D7_1457200	0	46	
PBANKA_1321000	PBANKA_1321000.1	Plasmodium berghei ANKA	PbANKA_13_v3:863,106..864,881(-)	MA3 domain-containing protein, putative	PF3D7_1457300	0	45	
PBANKA_1321200	PBANKA_1321200.1	Plasmodium berghei ANKA	PbANKA_13_v3:876,534..877,826(-)	vacuolar protein sorting-associated protein 4, putative	PF3D7_1457500	0	45	
PBANKA_1321300	PBANKA_1321300.1	Plasmodium berghei ANKA	PbANKA_13_v3:879,242..881,025(+)	conserved Plasmodium protein, unknown function	PF3D7_1457600	0	44	
PBANKA_1321400	PBANKA_1321400.1	Plasmodium berghei ANKA	PbANKA_13_v3:882,424..886,671(+)	large ribosomal subunit nuclear export factor, putative	PF3D7_1457700	0	39	
PBANKA_1321700	PBANKA_1321700.1	Plasmodium berghei ANKA	PbANKA_13_v3:902,142..903,701(+)	berghepain-1	PF3D7_1115300,PF3D7_1115400,PF3D7_1115700,PF3D7_1458000	1	162	
PBANKA_1321800	PBANKA_1321800.1	Plasmodium berghei ANKA	PbANKA_13_v3:904,995..905,171(+)	protein PET117, putative	PF3D7_1458100	0	39	
PBANKA_1321900	PBANKA_1321900.1	Plasmodium berghei ANKA	PbANKA_13_v3:905,490..906,025(+)	conserved Plasmodium protein, unknown function	PF3D7_1458200	0	45	
PBANKA_1322000	PBANKA_1322000.1	Plasmodium berghei ANKA	PbANKA_13_v3:906,205..910,857(-)	alpha/beta hydrolase, putative	PF3D7_1458300	0	46	
PBANKA_1322100	PBANKA_1322100.1	Plasmodium berghei ANKA	PbANKA_13_v3:911,823..912,773(-)	aminodeoxychorismate lyase, putative	PF3D7_1458400	0	44	
PBANKA_1322200	PBANKA_1322200.1	Plasmodium berghei ANKA	PbANKA_13_v3:914,177..918,516(+)	spindle assembly abnormal protein 4, putative	PF3D7_1458500	0	40	
PBANKA_1322300	PBANKA_1322300.1	Plasmodium berghei ANKA	PbANKA_13_v3:919,576..923,439(+)	zinc finger protein, putative	PF3D7_1458600	0	44	
PBANKA_1322400	PBANKA_1322400.1	Plasmodium berghei ANKA	PbANKA_13_v3:923,994..925,052(-)	exonuclease V, mitochondrial, putative	PF3D7_1458700	0	45	
PBANKA_1322500	PBANKA_1322500.1	Plasmodium berghei ANKA	PbANKA_13_v3:926,706..928,925(-)	DNA-directed RNA polymerase III subunit RPC5, putative	PF3D7_1458800	0	43	
PBANKA_1322600	PBANKA_1322600.1	Plasmodium berghei ANKA	PbANKA_13_v3:930,278..931,285(+)	golgi apparatus membrane protein TVP23, putative	PF3D7_1458900	0	46	
PBANKA_1322700	PBANKA_1322700.1	Plasmodium berghei ANKA	PbANKA_13_v3:933,071..935,107(+)	ATP-dependent RNA helicase DBP5, putative	PF3D7_1459000	0	45	
PBANKA_1322800	PBANKA_1322800.1	Plasmodium berghei ANKA	PbANKA_13_v3:936,200..938,722(+)	GTP-binding protein, putative	PF3D7_1459100	1	54	
PBANKA_1322900	PBANKA_1322900.1	Plasmodium berghei ANKA	PbANKA_13_v3:939,663..940,262(+)	OPA3-like protein, putative	PF3D7_1459300	0	45	
PBANKA_1323000	PBANKA_1323000.1	Plasmodium berghei ANKA	PbANKA_13_v3:941,176..942,195(-)	conserved protein, unknown function	PF3D7_1459400	0	45	
PBANKA_1323100	PBANKA_1323100.1	Plasmodium berghei ANKA	PbANKA_13_v3:943,754..946,624(+)	conserved Plasmodium protein, unknown function	PF3D7_1459500	0	43	
PBANKA_1323200	PBANKA_1323200.1	Plasmodium berghei ANKA	PbANKA_13_v3:948,362..950,890(+)	conserved Plasmodium protein, unknown function	PF3D7_1459600	0	45	
PBANKA_1323300	PBANKA_1323300.1	Plasmodium berghei ANKA	PbANKA_13_v3:951,337..952,869(-)	pyridoxal 5'-phosphate synthase, putative	PF3D7_1459700	0	46	
PBANKA_1323400	PBANKA_1323400.1	Plasmodium berghei ANKA	PbANKA_13_v3:953,729..954,953(-)	bax inhibitor 1, putative	PF3D7_1459800	0	46	
PBANKA_1323500	PBANKA_1323500.1	Plasmodium berghei ANKA	PbANKA_13_v3:956,248..956,829(-)	rhoptry protein, putative	PF3D7_1459900	0	45	
PBANKA_1323600	PBANKA_1323600.1	Plasmodium berghei ANKA	PbANKA_13_v3:958,050..958,949(+)	biotin--protein ligase 2	PF3D7_1026900,PF3D7_1460000	1	88	
PBANKA_1323700	PBANKA_1323700.1	Plasmodium berghei ANKA	PbANKA_13_v3:960,054..961,013(+)	FYVE and coiled-coil domain-containing protein, putative	PF3D7_1460100	0	44	
PBANKA_1323900	PBANKA_1323900.1	Plasmodium berghei ANKA	PbANKA_13_v3:964,217..965,098(-)	conserved protein, unknown function	PF3D7_1460200	0	45	
PBANKA_1324000	PBANKA_1324000.1	Plasmodium berghei ANKA	PbANKA_13_v3:966,308..967,022(-)	60S ribosomal protein L29, putative	PF3D7_1460300	0	43	
PBANKA_1324100	PBANKA_1324100.1	Plasmodium berghei ANKA	PbANKA_13_v3:967,866..969,461(+)	ubiquitin carboxyl-terminal hydrolase isozyme L3, putative	PF3D7_1460400	0	45	
PBANKA_1324300	PBANKA_1324300.1	Plasmodium berghei ANKA	PbANKA_13_v3:977,662..978,114(+)	inner membrane complex sub-compartment protein 3	PF3D7_1460600	0	45	
PBANKA_1324400	PBANKA_1324400.1	Plasmodium berghei ANKA	PbANKA_13_v3:979,146..980,299(-)	60S ribosomal protein L27, putative	PF3D7_1460700	0	45	
PBANKA_1324500	PBANKA_1324500.1	Plasmodium berghei ANKA	PbANKA_13_v3:981,531..983,333(-)	snRNA-activating protein complex subunit 3, putative	PF3D7_1460800	0	45	
PBANKA_1324600	PBANKA_1324600.1	Plasmodium berghei ANKA	PbANKA_13_v3:984,088..985,472(+)	ribosomal protein S10, apicoplast, putative	PF3D7_1003500,PF3D7_1460900	1	93	
PBANKA_1324700	PBANKA_1324700.1	Plasmodium berghei ANKA	PbANKA_13_v3:986,160..988,066(+)	conserved Plasmodium protein, unknown function	PF3D7_1461000	0	44	
PBANKA_1324900	PBANKA_1324900.1	Plasmodium berghei ANKA	PbANKA_13_v3:991,999..992,550(+)	U3 small nucleolar ribonucleoprotein protein IMP3, putative	PF3D7_1461200	0	45	
PBANKA_1325000	PBANKA_1325000.1	Plasmodium berghei ANKA	PbANKA_13_v3:994,169..994,372(+)	40S ribosomal protein S28e, putative	PF3D7_1461300	0	46	
PBANKA_1325100	PBANKA_1325100.1	Plasmodium berghei ANKA	PbANKA_13_v3:995,096..996,583(-)	MORN repeat protein, putative	PF3D7_1461400	0	46	
PBANKA_1325200	PBANKA_1325200.1	Plasmodium berghei ANKA	PbANKA_13_v3:997,491..998,778(-)	meiotic nuclear division protein 1, putative	PF3D7_1461500	0	45	
PBANKA_1325300	PBANKA_1325300.1	Plasmodium berghei ANKA	PbANKA_13_v3:999,486..1,001,832(-)	splicing factor 3B subunit 2, putative	PF3D7_1461600	0	45	
PBANKA_1325400	PBANKA_1325400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,002,617..1,003,664(-)	conserved Plasmodium protein, unknown function	PF3D7_1461700	0	43	
PBANKA_1325600	PBANKA_1325600.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,010,124..1,013,357(+)	valine--tRNA ligase, putative	PF3D7_1461900	0	49	
PBANKA_1325700	PBANKA_1325700.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,013,920..1,014,285(-)	thioredoxin-like protein	PF3D7_1462000	0	42	
PBANKA_1325800	PBANKA_1325800.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,014,792..1,018,514(-)	conserved Plasmodium protein, unknown function	PF3D7_1462100	0	44	
PBANKA_1325900	PBANKA_1325900.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,019,303..1,019,524(+)	conserved protein, unknown function	PF3D7_1462200	0	45	
PBANKA_1326000	PBANKA_1326000.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,020,311..1,024,204(-)	GTP-binding protein, putative	PF3D7_1462300	0	44	
PBANKA_1326100	PBANKA_1326100.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,026,045..1,031,188(-)	conserved Plasmodium protein, unknown function	PF3D7_1462500	0	47	
PBANKA_1326200	PBANKA_1326200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,032,391..1,034,065(+)	conserved Plasmodium protein, unknown function	PF3D7_1462600	0	45	
PBANKA_1326300	PBANKA_1326300.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,035,248..1,036,711(-)	cytochrome c1, heme protein, mitochondrial, putative	PF3D7_1462700	0	44	
PBANKA_1326400	PBANKA_1326400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,039,995..1,041,245(+)	glyceraldehyde-3-phosphate dehydrogenase	PF3D7_1462800	0	43	
PBANKA_1326600	PBANKA_1326600.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,045,675..1,046,625(-)	mediator of RNA polymerase II transcription subunit 20, putative	PF3D7_1463000	0	44	
PBANKA_1326800	PBANKA_1326800.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,068,387..1,069,865(+)	replication factor C subunit 3, putative	PF3D7_1241700,PF3D7_1463200	1	95	
PBANKA_1326900	PBANKA_1326900.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,071,297..1,072,922(+)	DNA polymerase alpha subunit B, putative	PF3D7_1463300	0	45	
PBANKA_1327000	PBANKA_1327000.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,073,986..1,075,002(+)	DNA-directed RNA polymerase III subunit RPC4, putative	PF3D7_1463400	0	44	
PBANKA_1327021	PBANKA_1327021.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,075,733..1,077,292(+)	fam-a protein	PF3D7_1463500	37	793	
PBANKA_1327061	PBANKA_1327061.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,078,704..1,079,684(-)	cyclin 1, putative	PF3D7_1463700	0	52	
PBANKA_1327080	PBANKA_1327080.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,080,570..1,081,081(+)	conserved Plasmodium protein, unknown function	PF3D7_1463600	0	42	
PBANKA_1327100	PBANKA_1327100.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,083,942..1,088,877(+)	rhoptry neck protein 11	PF3D7_1463900	0	45	
PBANKA_1327200	PBANKA_1327200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,089,785..1,090,129(+)	ribosomal protein S6, mitochondrial, putative	PF3D7_0932600,PF3D7_1463800	1	89	
PBANKA_1327251	PBANKA_1327251.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,091,108..1,092,668(-)	fam-a protein	PF3D7_1463500	37	793	
PBANKA_1327300	PBANKA_1327300.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,094,811..1,096,305(+)	fam-a protein	PF3D7_1463500	37	793	
PBANKA_1327400	PBANKA_1327400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,097,429..1,099,285(-)	YL1 nuclear protein, putative	PF3D7_1464000	0	45	
PBANKA_1327600	PBANKA_1327600.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,102,994..1,104,259(-)	zinc finger CCCH domain-containing protein, putative	PF3D7_1464200	0	45	
PBANKA_1327800	PBANKA_1327800.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,108,230..1,109,030(-)	zinc finger protein, putative	PF3D7_1464400	0	36	
PBANKA_1328000	PBANKA_1328000.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,120,942..1,124,910(+)	serine/threonine protein phosphatase UIS2	PF3D7_1464600	0	44	
PBANKA_1328100	PBANKA_1328100.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,126,297..1,127,445(-)	ATP synthase (C/AC39) subunit, putative	PF3D7_1464700	0	45	
PBANKA_1328200	PBANKA_1328200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,129,706..1,130,722(+)	conserved Plasmodium protein, unknown function	PF3D7_1464800	0	44	
PBANKA_1328300	PBANKA_1328300.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,131,657..1,133,768(-)	ATP-dependent zinc metalloprotease FTSH, putative	PF3D7_1464900	0	44	
PBANKA_1328400	PBANKA_1328400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,136,688..1,137,518(+)	cytochrome c oxidase subunit ApiCOX25, putative	PF3D7_1465000	0	45	
PBANKA_1328600	PBANKA_1328600.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,141,469..1,142,518(-)	mediator of RNA polymerase II transcription subunit 4, putative	PF3D7_1465200	0	44	
PBANKA_1328700	PBANKA_1328700.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,143,491..1,147,036(+)	ribonuclease Z, putative	PF3D7_0723700,PF3D7_1465300	1	93	
PBANKA_1328800	PBANKA_1328800.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,147,390..1,147,932(-)	conserved protein, unknown function	PF3D7_1465400	0	44	
PBANKA_1328900	PBANKA_1328900.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,151,111..1,155,517(+)	potassium channel K2	PF3D7_1465500	0	45	
PBANKA_1329000	PBANKA_1329000.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,155,693..1,158,313(-)	conserved Plasmodium protein, unknown function	PF3D7_1465600	0	45	
PBANKA_1329100	PBANKA_1329100.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,158,698..1,161,228(-)	plasmepsin VIII	PF3D7_1465700	0	45	
PBANKA_1329200	PBANKA_1329200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,163,008..1,183,973(+)	dynein beta chain, putative	PF3D7_0729900,PF3D7_0905300,PF3D7_1023100,PF3D7_1122900,PF3D7_1465800	5	282	
PBANKA_1329300	PBANKA_1329300.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,185,082..1,186,355(+)	40S ribosomal protein S3, putative	PF3D7_1465900	0	43	
PBANKA_1329400	PBANKA_1329400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,186,999..1,189,302(-)	conserved protein, unknown function	PF3D7_1466000	0	44	
PBANKA_1329500	PBANKA_1329500.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,191,321..1,194,066(+)	protein phosphatase containing kelch-like domains	PF3D7_1466100	0	45	
PBANKA_1329700	PBANKA_1329700.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,206,349..1,210,225(+)	26S proteasome regulatory subunit RPN2, putative	PF3D7_1466300	0	45	
PBANKA_1329900	PBANKA_1329900.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,220,891..1,221,968(+)	conserved Plasmodium protein, unknown function	PF3D7_1466500	0	44	
PBANKA_1330000	PBANKA_1330000.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,222,267..1,223,088(-)	enkurin domain-containing protein, putative	PF3D7_1466600	0	46	
PBANKA_1330100	PBANKA_1330100.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,224,780..1,225,995(+)	60S ribosome subunit biogenesis protein NIP7, putative	PF3D7_1466700	0	44	
PBANKA_1330200	PBANKA_1330200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,226,866..1,229,535(+)	NOC3 domain-containing protein, putative	PF3D7_1466800	0	44	
PBANKA_1330400	PBANKA_1330400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,234,770..1,236,170(-)	DNA-3-methyladenine glycosylase, putative	PF3D7_1467100	0	44	
PBANKA_1330500	PBANKA_1330500.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,237,112..1,238,737(+)	WD repeat-containing protein 79, putative	PF3D7_1467200	0	44	
PBANKA_1330600	PBANKA_1330600.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,239,374..1,240,861(+)	1-deoxy-D-xylulose 5-phosphate reductoisomerase, putative	PF3D7_1467300	0	44	
PBANKA_1330700	PBANKA_1330700.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,241,011..1,241,910(-)	50S ribosomal protein L22, apicoplast, putative	PF3D7_1467400	0	44	
PBANKA_1330800	PBANKA_1330800.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,243,012..1,244,547(+)	DNA/RNA-binding protein KIN17, putative	PF3D7_1467500	0	44	
PBANKA_1331000	PBANKA_1331000.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,249,336..1,249,880(+)	conserved Plasmodium protein, unknown function	PF3D7_1467700	0	42	
PBANKA_1331100	PBANKA_1331100.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,250,556..1,251,229(+)	conserved Plasmodium protein, unknown function	PF3D7_1467800	0	44	
PBANKA_1331200	PBANKA_1331200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,253,367..1,258,303(+)	rab GTPase activator, putative	PF3D7_1467900	0	47	
PBANKA_1331300	PBANKA_1331300.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,259,652..1,266,372(+)	conserved Plasmodium protein, unknown function	PF3D7_1468000	0	49	
PBANKA_1331400	PBANKA_1331400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,267,906..1,275,777(-)	MORC family protein, putative	PF3D7_1468100	0	46	
PBANKA_1331500	PBANKA_1331500.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,280,813..1,281,442(+)	telomere length and silencing protein 1, putative	PF3D7_1468200	0	45	
PBANKA_1331600	PBANKA_1331600.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,282,250..1,283,281(+)	leucine-rich repeat protein	PF3D7_1468300	0	46	
PBANKA_1331800	PBANKA_1331800.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,290,040..1,291,404(-)	derlin-1, putative	PF3D7_1468500	0	45	
PBANKA_1331900	PBANKA_1331900.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,297,871..1,299,452(+)	eukaryotic initiation factor 4a, putative	PF3D7_1468700	0	45	
PBANKA_1332000	PBANKA_1332000.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,300,801..1,302,894(-)	splicing factor U2AF large subunit, putative	PF3D7_1468800	0	45	
PBANKA_1332100	PBANKA_1332100.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,304,331..1,306,670(-)	zinc finger protein, putative	PF3D7_1468900	0	45	
PBANKA_1332200	PBANKA_1332200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,308,686..1,309,180(-)	translation initiation factor IF-1, putative	PF3D7_1469000	0	44	
PBANKA_1332300	PBANKA_1332300.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,310,432..1,311,193(+)	conserved Plasmodium protein, unknown function	PF3D7_1469100	0	47	
PBANKA_1332400	PBANKA_1332400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,312,038..1,313,126(-)	shewanella-like protein phosphatase 1	PF3D7_1206000,PF3D7_1469200	1	89	
PBANKA_1332500	PBANKA_1332500.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,314,511..1,315,275(-)	pre-rRNA-processing protein PNO1, putative	PF3D7_1469300	0	45	
PBANKA_1332600	PBANKA_1332600.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,316,699..1,318,807(-)	conserved Plasmodium protein, unknown function	PF3D7_1469500	0	44	
PBANKA_1332700	PBANKA_1332700.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,320,718..1,323,865(+)	duffy-binding protein	PF3D7_0102500,PF3D7_0731500,PF3D7_1301600	0	121	
PBANKA_1332800	PBANKA_1332800.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,326,375..1,335,790(+)	acetyl-CoA carboxylase	PF3D7_1469600	0	43	
PBANKA_1332900	PBANKA_1332900.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,337,315..1,337,971(+)	mediator of RNA polymerase II transcription subunit 6, putative	PF3D7_1469700	0	45	
PBANKA_1333000	PBANKA_1333000.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,338,182..1,339,172(-)	conserved Plasmodium protein, unknown function	PF3D7_1469800	0	45	
PBANKA_1333100	PBANKA_1333100.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,339,257..1,340,787(+)	protein MGET, putative	PF3D7_1469900	0	46	
PBANKA_1333200	PBANKA_1333200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,341,074..1,341,953(-)	autophagy-related protein 12, putative	PF3D7_1470000	0	42	
PBANKA_1333400	PBANKA_1333400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,349,350..1,350,186(-)	conserved Plasmodium protein, unknown function	PF3D7_1470200	0	29	
PBANKA_1333500	PBANKA_1333500.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,351,136..1,351,477(+)	conserved Plasmodium protein, unknown function	PF3D7_1470300	0	45	
PBANKA_1333600	PBANKA_1333600.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,351,980..1,352,732(-)	mitochondrial pyruvate carrier protein 2, putative	PF3D7_1470400	0	45	
PBANKA_1333700	PBANKA_1333700.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,354,705..1,357,756(+)	cGMP-specific 3',5'-cyclic phosphodiesterase delta	PF3D7_1470500	0	46	
PBANKA_1333800	PBANKA_1333800.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,359,089..1,360,276(-)	RAP protein, putative	PF3D7_1470600	0	46	
PBANKA_1334000	PBANKA_1334000.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,363,481..1,366,922(-)	conserved Plasmodium protein, unknown function	PF3D7_1470800	0	45	
PBANKA_1334100	PBANKA_1334100.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,369,072..1,369,897(+)	proteasome subunit beta type-2, putative	PF3D7_1470900	0	45	
PBANKA_1334200	PBANKA_1334200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,371,501..1,372,985(+)	RNA 3'-terminal phosphate cyclase-like protein, putative	PF3D7_1471000	0	46	
PBANKA_1334300	PBANKA_1334300.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,374,381..1,375,409(-)	exported protein 2	PF3D7_1471100	0	45	
PBANKA_1334400	PBANKA_1334400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,378,635..1,381,118(+)	inorganic anion antiporter, putative	PF3D7_1471200	0	45	
PBANKA_1334500	PBANKA_1334500.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,381,432..1,383,536(-)	RAP protein, putative	PF3D7_1471300	0	45	
PBANKA_1334600	PBANKA_1334600.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,384,867..1,386,372(-)	diacylglycerol kinase, putative	PF3D7_1471400	0	45	
PBANKA_1334700	PBANKA_1334700.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,387,148..1,389,264(-)	transmembrane protein 43, putative	PF3D7_1471500	0	45	
PBANKA_1335200	PBANKA_1335200.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,405,973..1,407,102(+)	pre-mRNA-splicing factor ISY1, putative	PF3D7_1472000	0	45	
PBANKA_1335300	PBANKA_1335300.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,407,099..1,408,783(-)	protein transport protein YIP1, putative	PF3D7_1472100	0	45	
PBANKA_1335400	PBANKA_1335400.1	Plasmodium berghei ANKA	PbANKA_13_v3:1,410,051..1,415,243(+)	histone deacetylase, putative	PF3D7_1472200	0	44	
