"# Program:featureCounts v2.0.0; Command:""featureCounts"" ""-T"" ""2"" ""-a"" ""/home/mahogny/mystore/ref_genome/pberghei/PlasmoDB-46_PbergheiANKA.gtf"" ""-o"" ""count.csv"" ""samp376_S376_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp49_S49_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp50_S50_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp51_S51_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp58_S58_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp59_S59_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp60_S60_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp61_S61_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp62_S62_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp63_S63_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp64_S64_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp65_S65_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp75_S75_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp76_S76_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp77_S77_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp78_S78_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp79_S79_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam"" ""samp80_S80_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam""";;;;;;;;;;;;;;;;;;;;;;;
Geneid;Chr;Start;End;Strand;Length;samp376_S376_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp49_S49_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp50_S50_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp51_S51_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp58_S58_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp59_S59_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp60_S60_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp61_S61_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp62_S62_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp63_S63_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp64_S64_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp65_S65_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp75_S75_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp76_S76_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp77_S77_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp78_S78_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp79_S79_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam;samp80_S80_LOUT_R1_001.fastq.gzAligned.sortedByCoord.out.bam
PBANKA_1456700;"PbANKA_14_v3;PbANKA_14_v3";"2175489;2175734";"2175554;2175901";"-;-";234;265;26;0;74;49;103;75;12;41;22;6;0;308;8;2;1;2;0
PBANKA_1456800;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2177674;2177832;2177990;2178108;2178353;2178637;2179143;2179350";"2177718;2177890;2178025;2178165;2178461;2178863;2179229;2179415";"-;-;-;-;-;-;-;-";687;504;28;55;21;60;91;80;20;23;33;2;1;18;74;60;24;81;13
PBANKA_1456900;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2182341;2182876;2183159";"2182440;2182976;2183305";"+;+;+";348;422;21;110;8;86;96;71;61;94;88;1;6;1792;739;372;432;568;137
PBANKA_1457000;PbANKA_14_v3;2184628;2185866;+;1239;753;144;156;97;82;186;121;72;64;93;9;0;12;2;4;0;0;0
PBANKA_1457100;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2186512;2186677;2186855;2187077";"2186549;2186727;2186926;2188040";"-;-;-;-";1125;638;87;156;9;136;177;79;78;156;70;1;0;2;13;8;7;14;3
PBANKA_1457200;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2189236;2189639;2189857;2191339;2193706;2194875";"2189486;2189707;2191219;2193561;2194641;2195255";"-;-;-;-;-;-";5223;2285;308;139;250;319;261;287;178;438;173;17;0;4;11;7;0;8;0
PBANKA_1457300;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2196747;2197136;2199771";"2196921;2199619;2199925";"-;-;-";2814;2016;234;221;78;167;270;312;82;308;87;16;0;0;36;60;27;46;13
PBANKA_1457400;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2201154;2204457;2204695;2205002;2205274";"2204328;2204567;2204880;2205171;2205318";"+;+;+;+;+";3687;1804;197;119;312;180;243;240;137;128;104;12;0;4;36;38;44;51;10
PBANKA_1457500;PbANKA_14_v3;2205786;2208575;-;2790;2258;326;463;238;238;360;239;150;254;187;24;0;2;33;30;31;39;4
PBANKA_1457550;PbANKA_14_v3;2210248;2210547;+;300;1408;682;526;599;774;1224;828;337;645;339;53;2;83;678;328;61;297;59
PBANKA_1457600;"PbANKA_14_v3;PbANKA_14_v3";"2212112;2215707";"2215534;2215754";"+;+";3471;641;176;20;118;133;153;149;92;168;95;10;0;14;67;42;40;51;15
PBANKA_1457700;PbANKA_14_v3;2216114;2218438;-;2325;2402;257;230;196;301;348;145;102;214;102;4;0;0;2;0;2;8;0
PBANKA_1457800;PbANKA_14_v3;2220226;2221116;-;891;920;58;0;130;80;31;58;28;35;88;2;0;32;18;6;9;30;2
PBANKA_1457900;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2223132;2223442;2224096";"2223199;2223922;2224143";"+;+;+";597;282;132;60;29;67;111;79;20;86;25;4;2;37;47;38;34;88;6
PBANKA_1458000;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2224431;2224640;2224794;2225028;2225313;2225565;2225747;2226176;2226454";"2224454;2224692;2224924;2225200;2225389;2225634;2225985;2226300;2226563";"-;-;-;-;-;-;-;-;-";1002;484;17;46;39;91;112;72;20;74;49;1;0;9;26;15;28;37;6
PBANKA_1458100;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2227994;2230239;2230412;2230662;2230804;2231054";"2230119;2230291;2230485;2230695;2230861;2231123";"+;+;+;+;+;+";2415;424;158;36;109;75;158;101;72;107;23;8;0;9;46;44;15;55;15
PBANKA_1458200;PbANKA_14_v3;2231115;2232362;-;1248;135;17;2;38;36;112;63;27;43;15;0;0;10;14;2;2;12;2
PBANKA_1458300;"PbANKA_14_v3;PbANKA_14_v3";"2234208;2234530";"2234258;2237556";"+;+";3078;1610;254;203;254;138;279;178;135;135;113;4;0;145;33;34;14;53;11
PBANKA_1458400;PbANKA_14_v3;2238168;2242010;-;3843;433;68;16;96;92;202;115;88;200;104;2;0;2;12;10;6;8;0
PBANKA_1458500;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2242555;2242722;2242991;2243208";"2242609;2242906;2243107;2243315";"+;+;+;+";465;91;49;16;68;24;19;49;14;55;14;5;0;2;11;2;4;7;1
PBANKA_1458600;PbANKA_14_v3;2244049;2245056;+;1008;207;70;62;46;64;69;44;19;33;32;2;0;1;8;27;3;4;2
PBANKA_1458700;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2246055;2246376;2246676;2246854;2247060;2247220;2247440;2247572;2247756;2247916;2248162";"2246103;2246422;2246756;2246952;2247108;2247278;2247473;2247648;2247809;2247984;2249049";"+;+;+;+;+;+;+;+;+;+;+";1506;153;86;49;24;33;88;64;37;86;46;4;0;5;8;6;5;10;2
PBANKA_1458800;PbANKA_14_v3;2249522;2253766;-;4245;709;118;136;72;97;147;143;21;171;135;17;3;6;14;18;18;23;6
PBANKA_1458900;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2256469;2256694;2257023";"2256527;2256883;2258012";"+;+;+";1239;702;91;132;112;81;105;56;49;93;59;6;0;4;18;27;12;34;3
PBANKA_1459000;PbANKA_14_v3;2258806;2259702;+;897;166;27;0;78;76;64;38;15;24;36;2;0;0;2;1;2;2;0
PBANKA_1459100;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2260322;2261825;2262276";"2261727;2261911;2262318";"+;+;+";1536;606;104;65;93;88;140;120;42;142;73;8;0;6;10;4;2;17;2
PBANKA_1459200;"PbANKA_14_v3;PbANKA_14_v3";"2263319;2265289";"2265096;2265433";"+;+";1923;1001;120;167;154;171;150;146;54;125;81;6;0;0;15;20;16;14;1
PBANKA_1459300;PbANKA_14_v3;2267380;2268510;+;1131;4169;306;323;388;209;404;263;141;322;200;8;0;912;344;162;90;169;32
PBANKA_1459400;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2271177;2271688;2272144;2272385;2272578;2272785;2273150;2273975;2274321;2274515;2274841";"2271395;2272015;2272237;2272463;2272662;2273057;2273817;2274154;2274382;2274713;2275047";"+;+;+;+;+;+;+;+;+;+;+";2394;915;189;92;213;166;227;151;133;71;88;3;0;54;19;4;4;14;0
PBANKA_1459500;PbANKA_14_v3;2277418;2278032;+;615;380;36;36;72;26;57;60;2;54;34;4;0;729;65;31;5;32;2
PBANKA_1459600;PbANKA_14_v3;2278821;2280407;-;1587;1020;82;72;58;152;137;82;51;108;21;6;0;2;3;2;0;1;4
PBANKA_1459700;PbANKA_14_v3;2281788;2283143;+;1356;797;118;34;86;168;113;134;106;156;32;14;0;5;12;9;10;19;3
PBANKA_1459800;PbANKA_14_v3;2284260;2285378;+;1119;721;71;90;162;18;82;149;54;89;78;8;0;1;26;30;19;59;8
PBANKA_1459900;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2286675;2287266;2287494;2287798";"2287138;2287397;2287611;2287869";"+;+;+;+";786;272;30;20;10;1;24;24;20;51;29;0;0;10;33;35;12;41;8
PBANKA_1460000;"PbANKA_14_v3;PbANKA_14_v3";"2288808;2290162";"2290008;2291114";"-;-";2154;661;78;105;102;116;116;109;68;57;42;4;0;82;4;0;0;0;0
PBANKA_1460100;"PbANKA_14_v3;PbANKA_14_v3";"2292948;2293550";"2293388;2293831";"+;+";723;76;65;54;0;29;14;1;2;23;0;1;0;4;5;2;6;4;0
PBANKA_1460200;PbANKA_14_v3;2294249;2294740;-;492;108;6;0;52;23;51;13;15;20;15;5;0;13;19;8;13;23;7
PBANKA_1460300;"PbANKA_14_v3;PbANKA_14_v3";"2295427;2297078";"2296920;2297233";"+;+";1650;271;123;10;66;41;106;33;49;143;29;3;0;12;2;0;1;4;0
PBANKA_1460400;PbANKA_14_v3;2297769;2298689;-;921;794;84;96;132;69;101;93;28;98;14;0;0;30;54;50;55;45;22
PBANKA_1460500;PbANKA_14_v3;2301974;2304106;+;2133;630;97;16;82;45;124;93;56;140;52;2;0;39;8;2;2;2;0
PBANKA_1460600;PbANKA_14_v3;2304720;2306153;-;1434;165;43;4;32;68;0;59;8;44;19;0;0;8;5;9;0;5;4
PBANKA_1460700;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2307116;2307318;2307523;2307815;2308047;2308208;2308569;2308761";"2307196;2307426;2307694;2307870;2308100;2308397;2308678;2309656";"+;+;+;+;+;+;+;+";1668;954;116;134;92;125;189;229;173;189;147;8;0;16;20;4;2;22;1
PBANKA_1460800;PbANKA_14_v3;2310681;2311325;+;645;151;25;16;2;22;28;94;29;31;37;0;0;2;13;4;12;16;2
PBANKA_1460900;PbANKA_14_v3;2311743;2312321;+;579;134;14;0;2;12;4;9;5;4;27;0;2;3;0;4;1;3;0
PBANKA_1461000;PbANKA_14_v3;2312840;2313994;+;1155;438;21;106;4;42;79;14;10;36;62;1;0;6;18;21;12;23;4
PBANKA_1461100;PbANKA_14_v3;2315095;2316252;+;1158;1036;81;151;166;113;188;167;72;109;62;6;0;8;18;12;18;18;2
PBANKA_1461200;PbANKA_14_v3;2317010;2317423;-;414;222;46;12;0;34;98;48;39;41;34;0;0;2;52;32;19;50;11
PBANKA_1461300;PbANKA_14_v3;2319026;2319889;+;864;433;92;49;92;47;93;86;32;18;40;5;0;4;16;8;10;22;4
PBANKA_1461400;PbANKA_14_v3;2321056;2321910;-;855;1899;127;114;151;242;306;261;29;175;118;12;4;107;336;136;49;164;25
PBANKA_1461500;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2325112;2327278;2327479";"2327064;2327393;2327524";"+;+;+";2115;1081;167;100;132;155;278;203;80;165;110;5;0;18;11;14;3;2;4
PBANKA_1461600;PbANKA_14_v3;2330758;2335425;+;4668;982;201;108;148;178;389;193;83;166;123;8;0;8;69;72;61;108;15
PBANKA_1461700;PbANKA_14_v3;2336727;2337014;+;288;6;0;23;2;26;120;12;15;3;14;1;0;0;1;2;0;4;0
PBANKA_1461800;PbANKA_14_v3;2337461;2338729;-;1269;3372;215;417;410;352;280;210;107;352;222;20;0;13;41;44;14;54;8
PBANKA_1461900;PbANKA_14_v3;2340216;2342285;-;2070;481;158;72;109;150;165;72;36;73;62;4;0;0;6;0;1;8;0
PBANKA_1462000;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2343567;2343718;2344626";"2343632;2344545;2344706";"+;+;+";975;351;73;6;117;44;137;60;35;84;33;0;0;9;136;40;86;151;16
PBANKA_1462100;PbANKA_14_v3;2345306;2345761;+;456;118;30;18;7;26;2;8;18;0;5;4;0;4;6;2;0;5;0
PBANKA_1462200;"PbANKA_14_v3;PbANKA_14_v3";"2348439;2350793";"2350676;2350819";"+;+";2265;1098;87;52;104;130;150;154;51;174;90;4;0;14;53;27;8;22;1
PBANKA_1462300;PbANKA_14_v3;2351885;2352307;-;423;87;29;28;22;4;10;20;6;0;14;0;0;7;1;6;2;0;0
PBANKA_1462400;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2352657;2353059;2353180;2353502;2353769";"2352716;2353091;2353278;2353594;2354077";"-;-;-;-;-";594;333;57;72;51;17;80;53;31;59;45;12;0;1;7;4;2;11;4
PBANKA_1462500;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2354485;2354691;2356694";"2354519;2356515;2356981";"-;-;-";2148;643;106;54;104;19;235;77;35;85;62;9;0;1;2;4;2;6;2
PBANKA_1462600;PbANKA_14_v3;2358258;2360471;-;2214;550;166;76;44;160;114;145;108;76;113;16;0;4;4;6;2;4;0
PBANKA_1462700;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2364594;2364855;2365095;2365318";"2364724;2364971;2365159;2371577";"-;-;-;-";6573;747;207;236;262;165;281;273;150;209;208;16;0;31;100;60;72;116;8
PBANKA_1462800;PbANKA_14_v3;2372947;2374359;-;1413;558;45;36;89;30;32;75;43;42;30;7;2;4;20;12;15;26;4
PBANKA_1462900;PbANKA_14_v3;2375190;2375705;+;516;161;17;15;20;8;4;3;0;20;28;3;0;0;24;4;18;31;4
PBANKA_1463000;PbANKA_14_v3;2376127;2383947;-;7821;2268;344;258;346;354;563;474;186;331;174;24;0;2;2;0;0;6;0
PBANKA_1463100;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2387994;2390052;2390343;2390587;2390805;2391094";"2389953;2390251;2390490;2390698;2390973;2391354";"+;+;+;+;+;+";2850;1488;183;195;88;155;221;188;15;203;48;16;0;25;21;18;10;4;2
PBANKA_1463200;"PbANKA_14_v3;PbANKA_14_v3";"2393478;2393665";"2393480;2394555";"+;+";894;266;32;16;0;18;4;50;35;36;55;3;0;4;4;4;0;8;2
PBANKA_1463300;PbANKA_14_v3;2395462;2397414;+;1953;133;56;6;0;4;21;38;4;44;11;4;0;12;2;0;3;0;0
PBANKA_1463400;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2398232;2398419;2398653;2398868;2399046;2399203";"2398300;2398546;2398728;2398939;2399079;2399297";"+;+;+;+;+;+";474;319;32;47;18;62;20;23;13;76;32;0;0;5;17;13;2;11;2
PBANKA_1463500;PbANKA_14_v3;2399842;2401434;-;1593;810;127;34;8;138;107;86;9;103;83;5;0;8;21;11;2;18;6
PBANKA_1463600;"PbANKA_14_v3;PbANKA_14_v3";"2402689;2403012";"2402823;2403407";"+;+";531;56;21;5;0;25;9;45;10;36;6;0;0;0;0;0;2;4;1
PBANKA_1463700;"PbANKA_14_v3;PbANKA_14_v3";"2404537;2404874";"2404723;2409345";"+;+";4659;2369;334;208;442;380;305;342;158;487;207;20;2;26;64;50;56;64;16
PBANKA_1463800;PbANKA_14_v3;2410591;2411934;-;1344;90;23;0;0;46;0;36;38;12;14;8;0;2;17;4;8;13;2
PBANKA_1463900;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2412943;2413109;2413334;2413501;2413664;2413840;2414213;2414501";"2412999;2413175;2413372;2413580;2413723;2413921;2414314;2414565";"-;-;-;-;-;-;-;-";552;344;58;54;30;56;12;71;10;51;42;7;0;0;0;0;0;0;0
PBANKA_1464000;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2416493;2416844;2417026";"2416706;2416890;2417169";"+;+;+";405;39;15;0;0;8;6;13;22;40;17;0;0;0;2;0;0;0;0
PBANKA_1464100;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2418175;2418302;2418547";"2418211;2418393;2419995";"+;+;+";1578;744;54;52;58;131;300;98;125;118;55;12;0;288;25;24;0;2;0
PBANKA_1464200;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2420754;2420998;2421295;2421518;2421721;2421909;2422122";"2420834;2421107;2421403;2421608;2421829;2421991;2422195";"-;-;-;-;-;-;-";657;428;34;56;45;47;12;18;19;41;27;1;0;4;12;10;1;12;0
PBANKA_1464400;PbANKA_14_v3;2422996;2424378;-;1383;226;100;56;0;86;37;78;10;25;25;4;0;6;5;5;2;14;0
PBANKA_1464500;PbANKA_14_v3;2425558;2427510;+;1953;557;49;12;146;99;54;134;40;41;80;5;0;10;28;20;42;55;4
PBANKA_1464600;PbANKA_14_v3;2428684;2430408;+;1725;176;79;22;24;120;91;74;0;18;12;6;0;2;29;4;6;16;1
PBANKA_1464700;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2431709;2431859;2433510";"2431735;2433367;2433692";"-;-;-";1719;292;51;75;50;89;55;87;66;60;25;6;0;0;18;9;0;12;0
PBANKA_1464800;PbANKA_14_v3;2434711;2436351;-;1641;337;75;100;6;57;99;70;40;26;45;6;0;24;12;4;8;14;2
PBANKA_1464841;PbANKA_14_v3;2438493;2438565;+;73;128;109;259;169;182;171;135;49;170;95;9;0;0;0;0;0;0;0
PBANKA_1464861;PbANKA_14_v3;2439558;2439629;-;72;96;66;64;118;65;138;93;64;219;76;12;0;0;0;0;0;0;0
PBANKA_1464900;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2440321;2444771;2446152;2446626;2447164;2447397;2447676;2448112";"2444631;2446012;2446399;2447027;2447286;2447528;2447840;2448235";"-;-;-;-;-;-;-;-";6747;3336;281;433;395;475;493;489;170;604;229;22;0;451;77;52;2;0;0
PBANKA_1465000;"PbANKA_14_v3;PbANKA_14_v3";"2453445;2453695";"2453525;2456670";"+;+";3057;256;46;126;106;73;103;17;14;28;13;4;0;2;0;0;0;4;0
PBANKA_1465051;"PbANKA_14_v3;PbANKA_14_v3";"2458974;2460022";"2459756;2460171";"-;-";933;539;66;38;72;109;188;155;76;101;44;0;0;756;0;5;0;0;2
PBANKA_1465100;"PbANKA_14_v3;PbANKA_14_v3";"2465019;2465913";"2465745;2465989";"-;-";804;1145;214;406;159;86;258;58;79;118;66;7;0;0;0;0;0;0;0
PBANKA_1465200;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2469728;2469850;2470755";"2469742;2470665;2470820";"+;+;+";897;354;119;193;88;140;68;140;54;148;36;6;2;0;0;0;0;0;0
PBANKA_1465300;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2473518;2473640;2474280;2474587";"2473532;2474277;2474499;2474673";"+;+;+;+";960;470;23;48;36;143;47;39;12;29;47;0;0;0;0;0;0;0;0
PBANKA_1465400;"PbANKA_14_v3;PbANKA_14_v3";"2476414;2476656";"2476482;2477330";"+;+";744;313;62;80;101;7;38;176;17;24;24;0;0;0;0;0;0;0;0
PBANKA_1465500;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2480358;2480510;2481448";"2480372;2481358;2481513";"+;+;+";930;332;23;127;12;49;2;41;31;104;26;2;0;0;0;0;0;0;0
PBANKA_1465600;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2484247;2484404;2486214";"2484264;2486104;2486321";"+;+;+";1827;1546;206;148;328;162;166;98;119;148;88;6;0;0;4;0;0;0;0
PBANKA_1465700;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2487296;2487456;2487790;2488068;2488284";"2487318;2487696;2487899;2488137;2488547";"-;-;-;-;-";708;258;28;45;24;54;186;71;34;124;39;1;0;0;0;0;0;0;0
PBANKA_1465800;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2492157;2492305;2493200";"2492171;2493114;2493283";"+;+;+";909;304;9;29;34;14;62;45;28;19;33;6;0;0;0;0;0;0;0
PBANKA_1465821;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2496232;2496555;2497697";"2496328;2497609;2498317";"+;+;+";1773;455;51;100;72;89;112;63;28;70;20;2;0;0;0;2;0;0;0
PBANKA_1465841;PbANKA_14_v3;2502368;2503144;-;777;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PBANKA_1465861;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2504538;2504901;2505173;2505421";"2504663;2505170;2505418;2505747";"+;+;+;+";969;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
PBANKA_1465881;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2508176;2508310;2509132";"2508190;2509047;2509221";"+;+;+";843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PBANKA_1465921;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2511885;2512040;2512995";"2511899;2512906;2513081";"+;+;+";969;85;30;0;41;34;23;54;4;36;3;0;0;0;0;0;0;0;0
PBANKA_1466000;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2515857;2515980;2516907";"2515871;2516819;2516993";"+;+;+";942;922;133;142;99;215;190;129;71;202;115;10;0;0;8;2;0;0;0
PBANKA_1466100;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2519417;2519564;2520456";"2519431;2520370;2520521";"+;+;+";888;117;2;10;0;11;1;13;8;9;34;2;0;0;0;0;0;0;0
PBANKA_1466121;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2523451;2523603;2524603";"2523465;2524514;2524689";"+;+;+";1014;210;34;76;46;97;108;91;36;44;41;0;0;0;0;0;0;0;0
PBANKA_1466141;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2526586;2526852;2527166;2527429;2527741;2528058";"2526690;2527070;2527278;2527498;2527823;2528496";"-;-;-;-;-;-";1029;224;18;0;28;34;3;47;10;14;8;0;0;0;0;0;0;0;0
PBANKA_1466161;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2532382;2532530;2533449";"2532396;2533363;2533529";"+;+;+";930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PBANKA_1466181;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2536012;2536160;2537076";"2536023;2536918;2537135";"+;+;+";831;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PBANKA_1466201;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2539854;2540029;2541560";"2539907;2541471;2541946";"+;+;+";1884;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PBANKA_1466221;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2542425;2542593;2542915;2543190;2543356;2543744";"2542448;2542793;2542991;2543259;2543588;2543864";"-;-;-;-;-;-";726;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
PBANKA_1466241;"PbANKA_14_v3;PbANKA_14_v3";"2544982;2545296";"2545050;2545751";"+;+";525;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
PBANKA_1466261;"PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3";"2548700;2548842;2548923;2549093;2549334;2549457";"2548717;2548920;2549091;2549331;2549454;2549703";"+;+;+;+;+;+";873;14;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0
PBANKA_API00005;PbANKA_API_v3;35;107;-;73;0;1;0;1;2;2;0;1;0;1;0;0;0;0;0;0;0;0
PBANKA_API00011;PbANKA_API_v3;121;2811;-;2691;33;32;52;48;64;62;65;19;28;42;0;0;0;0;1;0;0;0
PBANKA_API00015;PbANKA_API_v3;2853;2926;-;74;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
PBANKA_API00021;PbANKA_API_v3;2936;3007;-;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PBANKA_API00025;PbANKA_API_v3;3032;3103;+;72;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0
PBANKA_API00031;PbANKA_API_v3;3107;3178;+;72;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
