	pbanka_id	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	pool	Gene IDs	gene_product	gene_symbol
893	PBANKA_1441700	-0.045682356	0.177929506	0.031658909	0.310176656	-0.401541367	No Power	applied	Both feed noisy	0.412514409	0.210870614	0.044466416	0.834255637	-0.009226819	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1441700_pool4	parasitophorous vacuolar protein 2	PV2
894	PBANKA_0109500	-1.498275264	0.270479579	0.073159203	-0.957316105	-2.039234423	No Power	Not applied	Mf1 and Mf2	0.417109178	0.110642665	0.012241799	0.638394509	0.195823847	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0109500_pool6	"AP2 domain transcription factor, putative"	ApiAP2
895	PBANKA_1427000	-0.65336424	0.410329249	0.168370092	0.167294257	-1.474022737	No Power	Not applied	Mf1	0.431076144	0.147235523	0.021678299	0.72554719	0.136605097	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1427000_pool2	protein phosphatase PPM7	PPM7
896	PBANKA_1346000	-2.328496703	0.098705367	0.00974275	-2.131085968	-2.525907438	Reduced	Not applied	Mf1 and Mf2	0.43415025	0.121641293	0.014796604	0.677432835	0.190867665	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1346000_pool3	"DNA polymerase theta, putative"	POLQ
897	PBANKA_1446000	-0.658091687	0.439806254	0.193429541	0.221520822	-1.537704195	No Power	Not applied	Mf2	0.435838933	0.475674418	0.226266152	1.387187769	-0.515509903	No Power	applied	Both feed noisy	pool1	PBANKA_1446000_pool1	"conserved Plasmodium protein, unknown function"	NA
898	PBANKA_1107000	0.091245076	0.197387769	0.038961931	0.486020613	-0.303530462	No Power	applied	Both feed noisy	0.437991877	0.179597848	0.032255387	0.797187573	0.078796182	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1107000_pool4	"conserved Plasmodium protein, unknown function"	NA
899	PBANKA_0309800	-0.197882676	0.398361416	0.158691818	0.598840156	-0.994605508	Not Reduced	Not applied	Mf1 and Mf2	0.442079653	0.222853019	0.049663468	0.88778569	-0.003626385	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0309800_pool6	"arginyl-tRNA--protein transferase, putative"	ATEL1
900	PBANKA_1311400	0.081615406	0.17455344	0.030468903	0.430722286	-0.267491474	Not Reduced	Not applied	Mf1 and Mf2	0.442634178	0.425849464	0.181347766	1.294333107	-0.40906475	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1311400_pool3	"conserved protein, unknown function"	NA
901	PBANKA_1229600	-1.021937829	0.126251321	0.015939396	-0.769435187	-1.274440472	No Power	Not applied	Mf1 and Mf2	0.455579061	0.093027496	0.008654115	0.641634052	0.269524069	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1229600_pool6	"conserved Plasmodium protein, unknown function"	NA
902	PBANKA_0807100	-0.328073259	0.165856923	0.027508519	0.003640586	-0.659787105	Not Reduced	Not applied	Mf1 and Mf2	0.456698015	0.256663006	0.065875899	0.970024027	-0.056627997	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0807100_pool1	stomatin-like protein	STOML
903	PBANKA_0817000	-6.595954421	0.100308745	0.010061844	-6.395336931	-6.796571912	Reduced	Not applied	Mf1 and Mf2	0.458875572	0.206082656	0.042470061	0.871040885	0.046710259	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0817000_pool1	"major facilitator superfamily domain-containing protein, putative"	MFS2
904	PBANKA_1014100	-1.964067606	0.824271836	0.67942406	-0.315523934	-3.612611279	No Power	Not applied	Mf1 and Mf2	0.461054038	0.144174199	0.0207862	0.749402436	0.172705639	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1014100_pool1	"endonuclease/exonuclease/phosphatase family protein, putative"	NA
905	PBANKA_1109300	-0.413116381	0.398239825	0.158594959	0.383363269	-1.209596032	No Power	Not applied	Mf1	0.47384126	0.517089401	0.267381449	1.508020063	-0.560337543	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1109300_pool3	"conserved Plasmodium protein, unknown function"	NA
906	PBANKA_0410100	-0.125178566	0.142601007	0.020335047	0.160023448	-0.41038058	Not Reduced	Not applied	Mf1 and Mf2	0.475607918	0.114983702	0.013221252	0.705575322	0.245640514	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0410100_pool1	"E3 ubiquitin-protein ligase, putative"	NA
907	PBANKA_0519300	-0.455662571	0.456350467	0.208255749	0.457038363	-1.368363505	No Power	Not applied	Mf1 and Mf2	0.478495272	0.697813492	0.48694367	1.874122256	-0.917131713	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0519300_pool1	"conserved Plasmodium protein, unknown function"	NA
908	PBANKA_1000300	0.277743497	0.210446911	0.044287902	0.698637318	-0.143150325	Not Reduced	Not applied	Mf1 and Mf2	0.490421207	0.395395135	0.156337312	1.281211476	-0.300369062	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1000300_pool2	"Plasmodium exported protein, unknown function"	NA
909	PBANKA_1304700	-0.546797948	0.060837959	0.003701257	-0.42512203	-0.668473865	Not Reduced	Not applied	Mf1 and Mf2	0.491009948	0.158175018	0.025019336	0.807359983	0.174659912	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1304700_pool6	"major facilitator superfamily domain-containing protein, putative"	MFS6
910	PBANKA_0928700	-0.12486399	0.431744622	0.186403419	0.738625254	-0.988353234	Not Reduced	Not applied	Mf1 and Mf2	0.499411829	0.082898731	0.0068722	0.665209291	0.333614366	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0928700_pool1	"ubiquitin-protein ligase, putative"	NA
911	PBANKA_1242200	0.695274982	0.157366733	0.024764289	1.010008449	0.380541515	Not Reduced	Not applied	Mf1 and Mf2	0.500967757	0.124756728	0.015564241	0.750481213	0.251454301	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1242200_pool1	"conserved Plasmodium protein, unknown function"	NA
912	PBANKA_0821600	-0.527702547	0.087720844	0.007694946	-0.352260859	-0.703144235	Not Reduced	Not applied	Mf1 and Mf2	0.503255216	0.090847436	0.008253257	0.684950088	0.321560344	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0821600_pool6	"CRAL/TRIO domain-containing protein, putative"	NA
913	PBANKA_0417700	-0.102188162	0.15711154	0.024684036	0.212034917	-0.416411242	Not Reduced	Not applied	Mf1 and Mf2	0.505283114	0.145777754	0.021251154	0.796838623	0.213727606	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0417700_pool2	alpha tubulin 1	NA
914	PBANKA_1142300	-0.801690321	0.150680044	0.022704476	-0.500330233	-1.103050409	Not Reduced	Not applied	Mf1 and Mf2	0.507480334	0.091693017	0.008407609	0.690866368	0.3240943	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1142300_pool6	"rhoptry protein RHOP148, putative"	RHOP148
915	PBANKA_0313400	1.053651205	0.104880916	0.011000006	1.263413036	0.843889374	No Power	applied	Both feed noisy	0.511825189	0.201338189	0.040537066	0.914501566	0.109148811	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0313400_pool6	"autophagy-related protein 11, putative"	ATG11
916	PBANKA_0515600	0.037578843	0.231535038	0.053608474	0.500648918	-0.425491232	Not Reduced	Not applied	Mf1 and Mf2	0.520125758	0.194823481	0.037956189	0.90977272	0.130478796	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0515600_pool4	"conserved protein, unknown function"	NA
917	PBANKA_1040300	0.489423831	0.136396441	0.018603989	0.762216712	0.216630949	Not Reduced	Not applied	Mf1 and Mf2	0.526323964	0.09039552	0.00817135	0.707115005	0.345532924	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1040300_pool6	fam-b protein	NA
918	PBANKA_0206100	0.030069796	0.303530947	0.092131036	0.637131691	-0.576992099	Not Reduced	Not applied	Mf1 and Mf2	0.527397978	0.204076812	0.041647345	0.935551603	0.119244354	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0206100_pool1	"CCR4 domain-containing protein 3, putative"	CCR4-3
919	PBANKA_1425400	-0.078078233	0.191452627	0.036654109	0.304827021	-0.460983488	Not Reduced	Not applied	Mf1 and Mf2	0.535336942	0.088993136	0.007919778	0.713323214	0.357350671	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1425400_pool1	"proteasome activator complex subunit 4, putative"	NA
920	PBANKA_0916500	-1.651467567	1.170996307	1.37123235	0.690525046	-3.993460181	No Power	applied	Both feed noisy	0.539006546	0.397798668	0.15824378	1.334603882	-0.256590789	Not Reduced	Not applied	Mf1	pool4	PBANKA_0916500_pool4	"conserved Plasmodium protein, unknown function"	NA
921	PBANKA_0503700	-0.472074625	0.829570237	0.688186779	1.18706585	-2.1312151	No Power	applied	Both feed noisy	0.53907005	0.138501185	0.019182578	0.81607242	0.26206768	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0503700_pool3	"conserved Plasmodium protein, unknown function"	NA
922	PBANKA_1435400	0.457733775	0.098975688	0.009796187	0.655685152	0.259782398	Not Reduced	Not applied	Mf1 and Mf2	0.546656225	0.376359252	0.141646287	1.299374729	-0.206062279	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1435400_pool1	"conserved Plasmodium protein, unknown function"	NA
923	PBANKA_0721000	0.103772911	0.525755611	0.276418962	1.155284133	-0.94773831	No Power	applied	Both feed noisy	0.559189616	0.815034211	0.664280766	2.189258039	-1.070878807	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0721000_pool4	"conserved protein, unknown function"	NA
924	PBANKA_1113800	-1.269431658	0.424556912	0.180248571	-0.420317834	-2.118545481	No Power	Not applied	Mf1	0.563562369	0.308325801	0.095064799	1.180213971	-0.053089232	Not Reduced	Not applied	Mf1	pool2	PBANKA_1113800_pool2	"ATP-dependent DNA helicase UvrD, putative"	UvrD
925	PBANKA_1101300	-0.268795044	0.066193588	0.004381591	-0.136407867	-0.40118222	Not Reduced	Not applied	Mf1 and Mf2	0.566451292	0.157660237	0.02485675	0.881771766	0.251130818	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1101300_pool6	skeleton-binding protein 1	SBP1
926	PBANKA_0504400	-2.875326062	0.402139478	0.161716159	-2.071047107	-3.679605017	Reduced	Not applied	Mf1 and Mf2	0.577164738	0.103340537	0.010679267	0.783845812	0.370483664	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0504400_pool6	"conserved Plasmodium protein, unknown function"	NA
927	PBANKA_1426800	-1.18766891	0.534869658	0.286085551	-0.117929593	-2.257408227	No Power	applied	Both feed noisy	0.585408087	0.095589376	0.009137329	0.776586838	0.394229335	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1426800_pool6	"conserved Plasmodium protein, unknown function"	NA
928	PBANKA_1027200	-0.013936906	0.537365859	0.288762066	1.060794813	-1.088668624	Not Reduced	Not applied	Mf1	0.59697184	0.227422103	0.051720813	1.051816045	0.142127635	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1027200_pool4	"conserved Plasmodium protein, unknown function"	NA
929	PBANKA_0514900	-0.29384441	0.257848009	0.066485596	0.221851608	-0.809540427	Not Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1"	0.624840108	0.445353006	0.1983393	1.515546119	-0.265865904	Not Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	"pilot,pool3"	"PBANKA_0514900_pilot,pool3"	ookinete surface protein P28	P28
930	PBANKA_0522400	-0.392706316	0.305076042	0.093071392	0.217445769	-1.002858401	Not Reduced	Not applied	Mf2	0.630134283	0.483527305	0.233798655	1.597188894	-0.336920327	Not Reduced	Not applied	Mf1	pool1	PBANKA_0522400_pool1	"steroid dehydrogenase, putative"	NA
931	PBANKA_0820900	0.066306404	0.372575314	0.138812364	0.811457032	-0.678844224	No Power	applied	Both feed noisy	0.632515343	0.232391599	0.054005855	1.097298541	0.167732144	Not Reduced	Not applied	Mf2	pool3	PBANKA_0820900_pool3	"long chain fatty acid elongation enzyme, putative"	NA
932	PBANKA_1431600	-1.107391668	0.211095829	0.044561449	-0.685200011	-1.529583325	No Power	Not applied	Mf1 and Mf2	0.63596853	0.090465171	0.008183947	0.816898872	0.455038188	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1431600_pool6	"serpentine receptor, putative"	SR10
933	PBANKA_1321000	-1.928474282	1.042411871	1.086622509	0.15634946	-4.013298024	No Power	Not applied	Mf1 and Mf2	0.640359079	0.285275085	0.081381874	1.210909248	0.06980891	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1321000_pool2	"MA3 domain-containing protein, putative"	NA
934	PBANKA_1213800	0.363746652	0.208027108	0.043275278	0.779800867	-0.052307564	Not Reduced	Not applied	Mf1 and Mf2	0.653226282	0.324148218	0.105072067	1.301522718	0.004929845	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1213800_pool6	"conserved Plasmodium protein, unknown function"	NA
935	PBANKA_1222700	-1.157242339	0.056336469	0.003173798	-1.044569402	-1.269915276	No Power	Not applied	Mf1 and Mf2	0.669183435	0.187895852	0.035304851	1.044975139	0.293391731	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1222700_pool6	"conserved Plasmodium protein, unknown function"	NA
936	PBANKA_0832900	-1.823901308	0.06176647	0.003815097	-1.700368368	-1.947434249	Reduced	Not applied	Mf1 and Mf2	0.680735675	0.095174413	0.009058169	0.871084501	0.49038685	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0832900_pool6	"protein MAM3, putative"	NA
937	PBANKA_1101000	-0.41525211	0.650525021	0.423182803	0.885797932	-1.716302152	No Power	Not applied	Mf1	0.687385044	0.340404556	0.115875262	1.368194156	0.006575932	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1101000_pool3	fam-a protein	NA
938	PBANKA_0408400	-5.268365048	0.338638937	0.114676329	-4.591087175	-5.945642922	Reduced	Not applied	Mf1 and Mf2	0.701677583	0.282409625	0.079755196	1.266496832	0.136858334	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0408400_pool1	"phosphoglycerate mutase, putative"	NA
939	PBANKA_1106300	-4.207692879	0.952362788	0.90699488	-2.302967304	-6.112418455	Reduced	Not applied	Mf1 and Mf2	0.716606034	0.308031086	0.09488315	1.332668206	0.100543863	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1106300_pool6	"GTPase-activating protein, putative"	NA
940	PBANKA_1139500	0.077430625	0.147743161	0.021828042	0.372916947	-0.218055697	Not Reduced	Not applied	Mf1 and Mf2	0.751320089	0.780857779	0.609738871	2.313035646	-0.810395469	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1139500_pool2	"CCR4 domain-containing protein 2, putative"	CCR4-2
941	PBANKA_0823800	0.378465452	0.114638964	0.013142092	0.60774338	0.149187523	Not Reduced	Not applied	Mf1 and Mf2	0.752740136	0.355938044	0.126691891	1.464616223	0.040864048	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0823800_pool2	"3-oxoacyl-[acyl-carrier-protein] reductase, putative"	FabG
942	PBANKA_0800500	-0.243724889	0.172825329	0.029868594	0.101925769	-0.589375547	Not Reduced	Not applied	Mf1 and Mf2	0.763700304	0.09003978	0.008107162	0.943779863	0.583620744	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0800500_pool6	chitinase	CHT1
943	PBANKA_1238200	-2.611959435	0.065991005	0.004354813	-2.479977426	-2.743941445	Reduced	Not applied	Mf1 and Mf2	0.778332352	0.104048456	0.010826081	0.986429263	0.570235441	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1238200_pool6	"DnaJ protein, putative"	NA
944	PBANKA_1415900	0.975866307	0.812708594	0.660495259	2.601283495	-0.649550881	No Power	applied	Both feed noisy	0.780441432	0.72586787	0.526884165	2.232177173	-0.671294308	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1415900_pool4	"zinc finger protein, putative"	NA
945	PBANKA_1246700	1.142856849	0.280839593	0.078870877	1.704536035	0.581177664	Not Reduced	Not applied	Mf1 and Mf2	0.782958482	0.174525412	0.03045912	1.132009306	0.433907657	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1246700_pool4	PIR protein	NA
946	PBANKA_0101900	-1.229936457	0.635971668	0.404459962	0.042006879	-2.501879793	No Power	Not applied	Mf2	0.796085445	0.834461692	0.696326315	2.465008828	-0.872837938	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0101900_pool1	"RNA-binding protein, putative"	NA
947	PBANKA_0100400	1.653931826	0.830834961	0.690286732	3.315601748	-0.007738095	No Power	applied	Both feed noisy	0.815711028	0.156078629	0.024360539	1.127868287	0.50355377	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0100400_pool2	"reticulocyte binding protein, putative"	Pb235
948	PBANKA_1113300	-0.253388672	0.201671702	0.040671475	0.149954732	-0.656732076	Not Reduced	Not applied	Mf1 and Mf2	0.840546138	0.13231559	0.017507415	1.105177319	0.575914957	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1113300_pool6	"deoxyribodipyrimidine photo-lyase, putative"	NA
949	PBANKA_1125100	-0.50336124	0.083987345	0.007053874	-0.33538655	-0.671335929	Not Reduced	Not applied	Mf1 and Mf2	0.85244309	0.132831911	0.017644317	1.118106912	0.586779267	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1125100_pool2	"3-oxoacyl-acyl-carrier protein synthase, putative"	FabB/FabF
950	PBANKA_1217100	-0.341851398	0.335028165	0.112243871	0.328204932	-1.011907728	Not Reduced	Not applied	Mf1 and Mf2	0.872444792	0.14174362	0.020091254	1.155932032	0.588957552	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1217100_pool6	"protein kinase, putative"	NA
951	PBANKA_1208500	-0.388337885	0.07266845	0.005280704	-0.243000984	-0.533674785	Not Reduced	Not applied	Mf1 and Mf2	0.883671801	0.146115219	0.021349657	1.175902239	0.591441363	Not Reduced	Not applied	Mf1	pool6	PBANKA_1208500_pool6	"PI31 domain-containing protein, putative"	NA
952	PBANKA_1329800	1.817044869	0.086755036	0.007526436	1.990554942	1.643534797	Increased	Not applied	Mf1 and Mf2	0.896342037	0.144972827	0.021017121	1.186287692	0.606396383	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1329800_pool6	AP2 domain transcription factor AP2-SP	AP2-SP
953	PBANKA_0936900	-6.624861631	0.207078295	0.04288142	-6.21070504	-7.039018222	Reduced	Not applied	Mf1 and Mf2	0.910308246	0.105229763	0.011073303	1.120767771	0.699848721	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0936900_pool6	"actin-like protein, putative"	ALP1
954	PBANKA_1212200	-0.326158376	0.194904717	0.037987849	0.063651058	-0.715967811	Not Reduced	Not applied	Mf1 and Mf2	0.910474327	0.106576729	0.011358599	1.123627786	0.697320868	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1212200_pool6	"conserved Plasmodium protein, unknown function"	NA
955	PBANKA_1360000	-0.165063229	0.131046342	0.017173144	0.097029455	-0.427155912	Not Reduced	Not applied	Mf1 and Mf2	0.920475062	0.114200898	0.013041845	1.148876858	0.692073266	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1360000_pool6	"DNA topoisomerase 3, putative"	TOP3
956	PBANKA_0916600	-0.964396401	0.071995126	0.005183298	-0.820406149	-1.108386653	Not Reduced	Not applied	Mf1 and Mf2	0.938305501	0.184000378	0.033856139	1.306306256	0.570304745	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0916600_pool6	"oxysterol-binding protein, putative"	NA
957	PBANKA_0800300	0.07681012	0.13804272	0.019055793	0.35289556	-0.19927532	No Power	applied	Both feed noisy	0.988624123	0.264935603	0.070190874	1.518495329	0.458752916	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0800300_pool4	"conserved Plasmodium protein, unknown function"	NA
958	PBANKA_0511400	1.188821486	0.159069917	0.025303239	1.50696132	0.870681652	Not Reduced	Not applied	Mf1 and Mf2	1.005315092	0.09117853	0.008313524	1.187672151	0.822958032	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0511400_pool6	"peroxiredoxin, putative"	nPrx
959	PBANKA_1418600	1.049558732	0.737827857	0.544389946	2.525214446	-0.426096981	No Power	applied	Both feed noisy	1.014500806	0.155434269	0.024159812	1.325369344	0.703632269	Not Reduced	Not applied	Mf2	pool3	PBANKA_1418600_pool3	"conserved protein, unknown function"	NA
960	PBANKA_0906100	0.843587033	0.120468725	0.014512714	1.084524483	0.602649582	Not Reduced	Not applied	Mf1 and Mf2	1.023309956	0.091775767	0.008422791	1.206861491	0.839758421	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0906100_pool6	"conserved Plasmodium protein, unknown function"	NA
961	PBANKA_1208200	-1.078347823	0.365314992	0.133455043	-0.347717839	-1.808977806	No Power	applied	Both feed noisy	1.057714184	0.344370188	0.118590827	1.746454561	0.368973808	Not Reduced	Not applied	Mf2	pool1	PBANKA_1208200_pool1	"kinesin-4, putative"	NA
962	PBANKA_0801300	0.191455419	0.070536629	0.004975416	0.332528677	0.050382162	Not Reduced	Not applied	Mf1 and Mf2	1.089002681	0.099917809	0.009983569	1.288838299	0.889167063	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0801300_pool6	"conserved protein, unknown function"	NA
963	PBANKA_1337200	0.908554912	0.274582763	0.075395694	1.457720437	0.359389386	Not Reduced	Not applied	Mf1	1.172240559	0.383467175	0.147047074	1.939174909	0.40530621	Not Reduced	Not applied	Mf2	pool4	PBANKA_1337200_pool4	"protein transport protein SFT2, putative"	NA
964	PBANKA_1131900	0.03652653	0.093603733	0.008761659	0.223733995	-0.150680935	Not Reduced	Not applied	Mf1 and Mf2	1.186235883	0.083411877	0.006957541	1.353059638	1.019412129	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1131900_pool1	serine/threonine protein phosphatase 5	PP5
965	PBANKA_0105900	-0.760741343	0.321446152	0.103327628	-0.11784904	-1.403633647	No Power	Not applied	Mf1	1.222709024	0.1979398	0.039180164	1.618588624	0.826829424	Not Reduced	Not applied	Mf2	pool1	PBANKA_0105900_pool1	uroporphyrinogen III decarboxylase	UROD
966	PBANKA_1106500	2.022222401	0.310105527	0.096165438	2.642433455	1.402011347	No Power	applied	Both feed noisy	1.547228803	0.428220758	0.183373018	2.403670319	0.690787288	No Power	applied	Both feed noisy	pool6	PBANKA_1106500_pool6	rhomboid protease ROM4	ROM4
