gene	Male gametcytes	difference.x	differencesd.x	p.x	diffmax.x	diffmin.x	phenotype.x	Condition.y	Female gametocytes	differencesd.y	p.y	diffmax.y	diffmin.y	power.y	minmax	classification												
PBANKA_110100	GFPsort	0.581078116	0.119959736	0.999999364	0.820997588	0.341158645	notreduced	RFPsort	0.213985042	0.138022407	0.939472975	0.490029857	-0.062059772	notreduced	0.490029857	None												
PBANKA_091020	GFPsort	0.590060449	0.320192642	0.967323046	1.230445733	-0.050324836	notreduced	RFPsort	-1.999906989	0.54777094	0.000130615	-0.90436511	-3.095448869	nopower	-0.90436511	None												
PBANKA_103220	GFPsort	0.592129788	0.190757977	0.999045671	0.973645742	0.210613835	notreduced	RFPsort	0.889305327	0.194053133	0.999997706	1.277411592	0.501199061	notreduced	0.973645742	None												
PBANKA_092090	GFPsort	0.592610916	0.537663526	0.864811897	1.667937968	-0.482716136	notreduced	RFPsort	1.274273766	0.494135351	0.99504272	2.262544467	0.286003065	notreduced	1.667937968	None												
PBANKA_060510	GFPsort	0.593051129	0.226898912	0.995521932	1.046848954	0.139253305	notreduced	RFPsort	0.299324528	0.260808947	0.874449113	0.820942422	-0.222293367	notreduced	0.820942422	None												
PBANKA_082400	GFPsort	0.595277349	0.674675827	0.811197056	1.944629004	-0.754074306	notreduced	RFPsort	0.776982617	0.706995692	0.864114225	2.190974002	-0.637008767	notreduced	1.944629004	None												
PBANKA_031230	GFPsort	0.603412062	0.665651228	0.817664059	1.934714518	-0.727890393	notreduced	RFPsort	0.000895236	0.743362681	0.500480448	1.487620598	-1.485830127	nopower	1.487620598	None												
PBANKA_092770	GFPsort	0.607998689	0.131469495	0.999998124	0.870937679	0.345059699	notreduced	RFPsort	0.742428511	0.135835159	0.999999977	1.014098828	0.470758194	notreduced	0.870937679	None												
PBANKA_020670	GFPsort	0.608598907	0.172512403	0.99979053	0.953623714	0.263574101	notreduced	RFPsort	0.378287186	0.186978415	0.978471655	0.752244016	0.004330356	notreduced	0.752244016	None												
PBANKA_080810	GFPsort	0.614273925	0.353904382	0.958692075	1.322082689	-0.093534839	notreduced	RFPsort	0.402153138	0.385149823	0.851791372	1.172452785	-0.368146508	notreduced	1.172452785	None												
PBANKA_135870	GFPsort	0.616787796	0.148488802	0.999983648	0.9137654	0.319810193	notreduced	RFPsort	-0.603106178	0.195882355	0.001038761	-0.211341468	-0.994870887	notreduced	-0.211341468	None												
PBANKA_040590	GFPsort	0.63197994	0.366040624	0.957873903	1.364061188	-0.100101308	notreduced	RFPsort	0.519496171	0.352566223	0.929687987	1.224628617	-0.185636274	notreduced	1.224628617	None												
PBANKA_133820	GFPsort	0.634613678	0.273829806	0.989763046	1.182273291	0.086954065	notreduced	RFPsort	0.641384499	0.294391092	0.985322341	1.230166684	0.052602314	notreduced	1.182273291	None												
PBANKA_091150	GFPsort	0.636487818	0.735586761	0.806557178	2.107661339	-0.834685703	notreduced	RFPsort	0.684926587	0.6934248	0.838361122	2.071776187	-0.701923013	notreduced	2.071776187	None												
PBANKA_010820	GFPsort	0.640228975	0.136875287	0.999998548	0.913979548	0.366478402	notreduced	RFPsort	0.058567434	0.156035833	0.646298441	0.370639099	-0.253504231	notreduced	0.370639099	None												
PBANKA_080060	GFPsort	0.640981915	0.284624053	0.987839813	1.210230022	0.071733808	notreduced	RFPsort	0.307106552	0.304877947	0.843107046	0.916862446	-0.302649342	notreduced	0.916862446	None												
PBANKA_120540	GFPsort	0.641483909	0.262082823	0.9928102	1.165649554	0.117318263	notreduced	RFPsort	0.543150406	0.2729789	0.976688869	1.089108206	-0.002807395	notreduced	1.089108206	None												
PBANKA_102030	GFPsort	0.642694673	0.194717849	0.999517687	1.032130372	0.253258975	notreduced	RFPsort	0.484125454	0.218474372	0.986652093	0.921074199	0.047176709	notreduced	0.921074199	None												
PBANKA_041710	GFPsort	0.648886811	0.255175032	0.994503303	1.159236876	0.138536746	notreduced	RFPsort	0.733838507	0.264226466	0.997259447	1.262291439	0.205385576	notreduced	1.159236876	None												
PBANKA_144900	GFPsort	0.649105845	0.227917209	0.997800182	1.104940264	0.193271426	notreduced	RFPsort	0.426677323	0.23709571	0.96403805	0.900868743	-0.047514097	notreduced	0.900868743	None												
PBANKA_094390	GFPsort	0.65434451	0.224013194	0.9982555	1.102370897	0.206318123	notreduced	RFPsort	0.657211482	0.225639196	0.998208208	1.108489875	0.20593309	notreduced	1.102370897	None												
PBANKA_010510	GFPsort	0.656573081	0.330806166	0.976414786	1.318185413	-0.005039251	notreduced	RFPsort	0.967756324	0.332319226	0.998205126	1.632394777	0.303117872	notreduced	1.318185413	None												
PBANKA_040120	GFPsort	0.659296189	0.224991748	0.998306895	1.109279685	0.209312692	notreduced	RFPsort	0.71566153	0.243222697	0.998371672	1.202106923	0.229216137	notreduced	1.109279685	None												
PBANKA_051560	GFPsort	0.672470104	0.262818448	0.994746583	1.198107	0.146833207	notreduced	RFPsort	0.633949322	0.266615024	0.991291167	1.167179369	0.100719275	notreduced	1.167179369	None												
PBANKA_146060	GFPsort	0.704973247	0.160931352	0.999994082	1.02683595	0.383110543	notreduced	RFPsort	0.388325822	0.171985096	0.988024175	0.732296013	0.04435563	notreduced	0.732296013	None												
PBANKA_092010	GFPsort	0.708964102	0.32006111	0.986623049	1.349086322	0.068841881	notreduced	RFPsort	0.622134494	0.339749146	0.966461546	1.301632786	-0.057363798	notreduced	1.301632786	None												
PBANKA_010960	GFPsort	0.710195856	0.358358562	0.976249319	1.426912979	-0.006521267	notreduced	RFPsort	0.297801325	0.388477007	0.778336371	1.07475534	-0.47915269	notreduced	1.07475534	None												
PBANKA_146070	GFPsort	0.711855494	0.199728062	0.999817463	1.111311618	0.31239937	notreduced	RFPsort	0.627564748	0.211462559	0.998499984	1.050489866	0.20463963	notreduced	1.050489866	None												
PBANKA_141230	GFPsort	0.71355725	0.188542146	0.999923023	1.090641542	0.336472958	notreduced	RFPsort	0.539062412	0.2072571	0.995351508	0.953576612	0.124548212	notreduced	0.953576612	None												
PBANKA_051140	GFPsort	0.716938889	0.547834541	0.904678239	1.812607972	-0.378730193	notreduced	RFPsort	-0.117165161	0.619940217	0.425048646	1.122715273	-1.357045595	nopower	1.122715273	None												
PBANKA_083510	GFPsort	0.717153477	0.085701995	1	0.888557467	0.545749487	notreduced	RFPsort	-0.014702224	0.096641567	0.439541619	0.17858091	-0.207985359	notreduced	0.17858091	None												
PBANKA_103410	GFPsort	0.721544086	0.238395255	0.998763687	1.198334596	0.244753576	notreduced	RFPsort	0.532891972	0.263158234	0.978565644	1.05920844	0.006575504	notreduced	1.05920844	None												
PBANKA_110430	GFPsort	0.722289349	0.159880537	0.999996874	1.042050423	0.402528275	notreduced	RFPsort	0.68778253	0.163038894	0.999987704	1.013860318	0.361704743	notreduced	1.013860318	None												
PBANKA_041450	GFPsort	0.723209645	0.432910033	0.952597394	1.58902971	-0.14261042	notreduced	RFPsort	1.059328495	0.414946954	0.994658877	1.889222403	0.229434587	notreduced	1.58902971	None												
PBANKA_082160	GFPsort	0.726694766	0.251743978	0.998053116	1.230182721	0.22320681	notreduced	RFPsort	0.745711292	0.234175749	0.99927475	1.21406279	0.277359794	notreduced	1.21406279	None												
PBANKA_144600	GFPsort	0.739127783	0.171670212	0.99999167	1.082468206	0.39578736	notreduced	RFPsort	0.700400947	0.183041919	0.999934998	1.066484786	0.334317109	notreduced	1.066484786	None												
PBANKA_051535	GFPsort	0.740622819	0.160610153	0.999997999	1.061843125	0.419402513	notreduced	RFPsort	0.50809805	0.184631442	0.997037998	0.877360935	0.138835166	notreduced	0.877360935	None												
PBANKA_143620	GFPsort	0.742479983	1.014237942	0.767933111	2.770955867	-1.2859959	nopower	RFPsort	0.957845634	1.016700274	0.826932376	2.991246182	-1.075554915	nopower	2.770955867	None												
PBANKA_112510	GFPsort	0.743268668	0.18294804	0.999975749	1.109164748	0.377372587	notreduced	RFPsort	0.58006131	0.193843885	0.9986161	0.967749079	0.192373541	notreduced	0.967749079	None												
PBANKA_113860	GFPsort	0.746606572	0.18422475	0.999974684	1.115056072	0.378157073	notreduced	RFPsort	0.587391942	0.199543223	0.998378339	0.986478389	0.188305496	notreduced	0.986478389	None												
PBANKA_091510	GFPsort	0.754905087	0.233623554	0.999383832	1.222152195	0.287657978	notreduced	RFPsort	0.596309323	0.249841475	0.991500994	1.095992272	0.096626373	notreduced	1.095992272	None												
PBANKA_122410	GFPsort	0.75805996	0.30444826	0.993611888	1.366956481	0.149163439	notreduced	RFPsort	0.52491101	0.310538123	0.954517305	1.145987256	-0.096165236	notreduced	1.145987256	None												
PBANKA_103760	GFPsort	0.766640646	0.813952434	0.826871427	2.394545515	-0.861264222	notreduced	RFPsort	0.438304225	0.868597669	0.693084075	2.175499562	-1.298891113	nopower	2.175499562	None												
PBANKA_060870	GFPsort	0.768383553	0.860839683	0.813963684	2.490062919	-0.953295814	notreduced	RFPsort	1.393284298	0.865435139	0.946292712	3.124154575	-0.337585979	notreduced	2.490062919	None												
PBANKA_050830	GFPsort	0.768771188	0.258444099	0.998533208	1.285659385	0.25188299	notreduced	RFPsort	0.555708436	0.293902713	0.970673837	1.143513863	-0.032096991	notreduced	1.143513863	None												
PBANKA_113190	GFPsort	0.784312899	0.072548111	1	0.929409122	0.639216677	notreduced	RFPsort	-0.307068607	0.098483982	0.000910554	-0.110100644	-0.504036571	notreduced	-0.110100644	None												
PBANKA_030140	GFPsort	0.799703778	0.168477908	0.999998966	1.136659595	0.462747961	notreduced	RFPsort	0.549646824	0.185326092	0.998490694	0.920299008	0.178994641	notreduced	0.920299008	None												
PBANKA_071610	GFPsort	0.814046161	0.0984757	1	1.010997561	0.617094761	notreduced	RFPsort	0.766626682	0.092882404	1	0.95239149	0.580861875	notreduced	0.95239149	None												
PBANKA_040750	GFPsort	0.818599874	0.648198874	0.896684533	2.114997623	-0.477797875	notreduced	RFPsort	0.51524505	0.662384731	0.78167532	1.840014513	-0.809524413	notreduced	1.840014513	None												
PBANKA_143090	GFPsort	0.831200198	0.297996108	0.997358885	1.427192414	0.235207983	notreduced	RFPsort	0.750593441	0.319372517	0.990618665	1.389338474	0.111848408	notreduced	1.389338474	None												
PBANKA_030480	GFPsort	0.83924689	0.469710143	0.963009721	1.778667176	-0.100173395	notreduced	RFPsort	0.932210442	0.4559785	0.979543842	1.844167442	0.020253442	notreduced	1.778667176	None												
PBANKA_010190	GFPsort	0.854237719	0.234628283	0.999864111	1.323494286	0.384981152	notreduced	RFPsort	0.997964184	0.229892315	0.999992908	1.457748814	0.538179554	notreduced	1.323494286	None												
PBANKA_144170	GFPsort	0.865195841	0.370870684	0.99017271	1.606937209	0.123454472	notreduced	RFPsort	0.761842093	0.380201985	0.977453319	1.522246063	0.001438122	notreduced	1.522246063	None												
PBANKA_104030	GFPsort	0.87149034	0.204090647	0.999990231	1.279671634	0.463309046	notreduced	RFPsort	0.643288913	0.189657837	0.999652874	1.022604587	0.26397324	notreduced	1.022604587	None												
PBANKA_100150	GFPsort	0.873189644	0.121075414	1	1.115340471	0.631038816	notreduced	RFPsort	-0.529602676	0.149231764	0.000193451	-0.231139149	-0.828066203	notreduced	-0.231139149	None												
PBANKA_121220	GFPsort	0.879472485	0.345881113	0.994500045	1.571234711	0.187710259	notreduced	RFPsort	1.006985645	0.355886417	0.997669063	1.718758479	0.29521281	notreduced	1.571234711	None												
PBANKA_020350	GFPsort	0.884253923	0.550180629	0.94599547	1.984615181	-0.216107335	notreduced	RFPsort	1.108869289	0.546527926	0.978767512	2.201925141	0.015813437	notreduced	1.984615181	None												
PBANKA_080490	GFPsort	0.891542654	0.627382803	0.922348962	2.146308261	-0.363222953	notreduced	RFPsort	-0.076375787	0.771132486	0.460551801	1.465889185	-1.618640759	nopower	1.465889185	None												
PBANKA_141590	GFPsort	0.911631331	0.487291395	0.969314534	1.886214121	-0.062951459	notreduced	RFPsort	1.308198948	0.484795322	0.996516905	2.277789592	0.338608303	notreduced	1.886214121	None												
PBANKA_090140	GFPsort	0.914555299	0.754627653	0.887230261	2.423810605	-0.594700007	notreduced	RFPsort	0.435616712	0.831757808	0.699766908	2.099132329	-1.227898904	nopower	2.099132329	None												
PBANKA_140160	GFPsort	0.921278857	0.486527461	0.970859635	1.89433378	-0.051776066	notreduced	RFPsort	0.797763714	0.511448341	0.940597947	1.820660396	-0.225132969	notreduced	1.820660396	None												
PBANKA_100500	GFPsort	0.935287259	1.193583265	0.783361444	3.322453788	-1.451879271	nopower	RFPsort	-0.6209633	1.622330371	0.350948832	2.623697443	-3.865624043	nopower	2.623697443	None												
PBANKA_134250	GFPsort	0.958728791	0.511188602	0.969637285	1.981105994	-0.063648413	notreduced	RFPsort	0.660721188	0.610133715	0.860576282	1.880988617	-0.559546241	notreduced	1.880988617	None												
PBANKA_011010	GFPsort	0.965192823	0.141591433	1	1.248375688	0.682009958	notreduced	RFPsort	1.092693869	0.143837185	1	1.380368239	0.805019499	notreduced	1.248375688	None												
PBANKA_080360	GFPsort	0.977584334	0.543767428	0.963895537	2.06511919	-0.109950521	notreduced	RFPsort	0.852451088	0.565843266	0.934032427	1.98413762	-0.279235444	notreduced	1.98413762	None												
PBANKA_080050	GFPsort	0.991839883	0.196117472	0.999999787	1.384074828	0.599604939	notreduced	RFPsort	0.664403057	0.205120589	0.999400431	1.074644236	0.254161879	notreduced	1.074644236	None								12.5	200			
PBANKA_051080	GFPsort	1.006349261	0.570523479	0.961126019	2.14739622	-0.134697697	notreduced	RFPsort	1.081664147	0.584194036	0.967954726	2.25005222	-0.086723925	notreduced	2.14739622	None								12.5				
PBANKA_100860	GFPsort	1.022518467	0.425321942	0.991893935	1.873162351	0.171874584	notreduced	RFPsort	1.024913362	0.444816333	0.989392245	1.914546029	0.135280696	notreduced	1.873162351	None								12.5				
PBANKA_103440	GFPsort	1.023193777	0.309294707	0.99953043	1.641783192	0.404604363	notreduced	RFPsort	-0.623850866	0.454636369	0.085000989	0.285421871	-1.533123603	nopower	0.285421871	None								12.5				
PBANKA_140020	GFPsort	1.043493198	0.135725751	1	1.3149447	0.772041696	notreduced	RFPsort	0.961538693	0.137762524	1	1.237063742	0.686013645	notreduced	1.237063742	None								12.5			282.5	16.61764706
PBANKA_092700	GFPsort	1.114614805	0.08199587	1	1.278606546	0.950623065	notreduced	RFPsort	0.72877508	0.082626391	1	0.894027862	0.563522299	notreduced	0.894027862	None								12.5				
PBANKA_031660	GFPsort	1.132742362	0.304872201	0.999898585	1.742486765	0.52299796	notreduced	RFPsort	0.892694889	0.333346189	0.996296633	1.559387268	0.22600251	notreduced	1.559387268	None								12.5				
PBANKA_143160	GFPsort	1.133461241	0.177532463	1	1.488526167	0.778396315	notreduced	RFPsort	-0.121956172	0.23376597	0.300938919	0.345575769	-0.589488113	notreduced	0.345575769	None								12.5				
PBANKA_010040	GFPsort	1.147723403	0.280185578	0.999979009	1.70809456	0.587352247	notreduced	RFPsort	1.457337248	0.281796404	0.999999884	2.020930056	0.893744439	notreduced	1.70809456	None								12.5				
PBANKA_080670	GFPsort	1.160830284	0.514777278	0.987933794	2.190384839	0.131275729	notreduced	RFPsort	1.215412211	0.519073476	0.99039687	2.253559163	0.177265259	notreduced	2.190384839	None								12.5				
PBANKA_144140	GFPsort	1.173952163	0.07803512	1	1.330022403	1.017881924	notreduced	RFPsort	0.699775384	0.084902413	1	0.869580209	0.529970558	notreduced	0.869580209	None								12.5				
PBANKA_142310	GFPsort	1.239053772	0.390967468	0.999235702	2.020988708	0.457118836	notreduced	RFPsort	0.765351364	0.438099522	0.959679648	1.641550407	-0.11084768	notreduced	1.641550407	None								12.5				
PBANKA_112460	GFPsort	1.243230664	0.659661055	0.970261493	2.562552773	-0.076091445	notreduced	RFPsort	-0.545083062	0.850018611	0.260676838	1.154954159	-2.245120283	nopower	1.154954159	None								12.5				
PBANKA_081910	GFPsort	1.254583693	0.190522806	1	1.635629304	0.873538082	notreduced	RFPsort	0.047301866	0.237561448	0.578913307	0.522424761	-0.427821029	notreduced	0.522424761	None								12.5				
PBANKA_101480	GFPsort	1.324451934	0.909937838	0.927240242	3.14432761	-0.495423743	notreduced	RFPsort	1.144197319	0.997036611	0.874432742	3.13827054	-0.849875903	notreduced	3.13827054	None								12.5				
PBANKA_121710	GFPsort	1.328261085	0.66062455	0.977816887	2.649510184	0.007011985	notreduced	RFPsort	1.678059605	0.693420081	0.992239224	3.064899767	0.291219443	notreduced	2.649510184	None								12.5				
PBANKA_093690	GFPsort	1.404560184	0.369027318	0.999929416	2.14261482	0.666505548	notreduced	RFPsort	1.446346044	0.370236628	0.999953187	2.1868193	0.705872788	notreduced	2.14261482	None												
PBANKA_090610	GFPsort	1.412640615	0.097795048	1	1.608230711	1.217050518	notreduced	RFPsort	1.565416835	0.094236145	1	1.753889125	1.376944546	notreduced	1.608230711	None												
PBANKA_124670	GFPsort	1.469513924	0.180204574	1	1.829923073	1.109104775	notreduced	RFPsort	1.169457149	0.190147279	1	1.549751707	0.789162592	notreduced	1.549751707	None												
PBANKA_142720	GFPsort	1.505356232	0.691470852	0.985261021	2.888297935	0.122414528	notreduced	RFPsort	1.609261723	0.71106113	0.988187806	3.031383983	0.187139464	notreduced	2.888297935	None												
PBANKA_140790	GFPsort	1.522119678	0.202496291	1	1.927112261	1.117127096	notreduced	RFPsort	0.56036744	0.235206175	0.991401115	1.03077979	0.089955089	notreduced	1.03077979	None												
PBANKA_061610	GFPsort	1.573119222	0.133352246	1	1.839823713	1.306414731	notreduced	RFPsort	0.660904533	0.151660113	0.999993431	0.964224759	0.357584307	notreduced	0.964224759	None												
PBANKA_135780	GFPsort	1.71242767	0.584494797	0.998303864	2.881417265	0.543438075	notreduced	RFPsort	0.320832478	0.666791339	0.684798157	1.654415156	-1.012750201	nopower	1.654415156	None												
